Ad clicked Date,Ad Title/Id
2025/02/28 22:49:33 UTC,586299333
2026/01/05 04:21:14 UTC,895814214
2026/01/25 21:06:56 UTC,699767144
2025/07/06 19:35:47 UTC,712065733
2025/07/25 14:29:08 UTC,751805166
2025/06/04 20:12:06 UTC,647715984
2025/05/29 23:56:24 UTC,625955823
2026/01/25 21:07:02 UTC,699767144
2025/07/14 19:31:28 UTC,575422494
2024/09/15 16:55:48 UTC,420653084
2025/06/04 20:12:12 UTC,647715984
2025/05/29 23:57:53 UTC,625955823
2026/01/25 18:37:52 UTC,1124299964
2025/07/14 19:31:39 UTC,575422494
2025/04/01 18:31:02 UTC,651348406
2025/06/04 20:12:25 UTC,647715984
2025/05/29 23:57:57 UTC,625955823
2025/01/06 09:40:53 UTC,508527044
2025/12/03 18:53:55 UTC,831597686
2025/10/02 18:04:48 UTC,771412874
2025/06/04 20:12:26 UTC,647715984
2025/08/10 21:20:47 UTC,721647814
2025/01/06 09:40:54 UTC,508527044
2025/12/03 18:53:55 UTC,831597686
2025/06/08 04:14:52 UTC,647697194
2025/06/04 20:12:27 UTC,647715984
2025/09/28 05:37:50 UTC,721676514
2025/01/06 09:40:55 UTC,508527044
2025/07/14 16:09:40 UTC,783458986
2026/01/29 02:26:54 UTC,957889186
2025/06/04 20:12:33 UTC,647715984
2025/09/28 05:37:59 UTC,721676514
2025/01/06 09:40:56 UTC,508527044
2025/06/04 20:12:34 UTC,647715984
2025/03/25 20:03:53 UTC,570146944
2025/01/06 09:41:14 UTC,508527044
2025/06/04 20:12:58 UTC,647715984
2025/09/08 16:58:51 UTC,561452174
2025/01/06 09:41:14 UTC,508527044
2025/06/04 20:10:10 UTC,647715984
